Results Table 1
;"1"
End date;"maandag 12 april 2021 11:56:03"
Maximum Force;(kN);"23.42"
Displacement at Maximum Force;(mm);"5.46"
LVDT-10 at Maximum Force;(mm);"-0.11"

Time;Force;Displacement;LVDT-10
"336.5330";"8.9161";"6.1163";"-1.9222"
"336.6330";"8.9115";"6.1180";"-1.9245"
"336.7330";"8.9053";"6.1196";"-1.9270"
"336.8330";"8.8994";"6.1213";"-1.9294"
"336.9330";"8.8949";"6.1230";"-1.9318"
"337.0330";"8.8887";"6.1246";"-1.9341"
"337.1330";"8.8848";"6.1263";"-1.9365"
"337.2330";"8.8794";"6.1280";"-1.9389"
"337.3330";"8.8736";"6.1296";"-1.9413"
"337.4330";"8.8695";"6.1313";"-1.9436"
"337.5330";"8.8639";"6.1330";"-1.9459"
"337.6330";"8.8588";"6.1346";"-1.9482"
"337.7330";"8.8547";"6.1363";"-1.9506"
"337.8330";"8.8491";"6.1379";"-1.9528"
"337.9330";"8.8454";"6.1397";"-1.9551"
"338.0330";"8.8409";"6.1413";"-1.9573"
"338.1330";"8.8366";"6.1430";"-1.9595"
"338.2330";"8.8331";"6.1447";"-1.9617"
"338.3330";"8.8293";"6.1463";"-1.9640"
"338.4330";"8.8251";"6.1480";"-1.9663"
"338.5330";"8.8205";"6.1496";"-1.9685"
"338.6330";"8.8157";"6.1513";"-1.9708"
"338.7330";"8.8135";"6.1530";"-1.9731"
"338.8330";"8.8093";"6.1546";"-1.9753"
"338.9330";"8.8065";"6.1563";"-1.9775"
"339.0330";"8.8040";"6.1580";"-1.9797"
"339.1330";"8.8004";"6.1596";"-1.9818"
"339.2330";"8.7975";"6.1613";"-1.9840"
"339.3330";"8.7937";"6.1630";"-1.9862"
"339.4330";"8.7896";"6.1646";"-1.9884"
"339.5330";"8.7870";"6.1663";"-1.9906"
"339.6330";"8.7833";"6.1680";"-1.9926"
"339.7330";"8.7803";"6.1696";"-1.9948"
"339.8330";"8.7773";"6.1713";"-1.9970"
"339.9330";"8.7728";"6.1729";"-1.9992"
"340.0330";"8.7699";"6.1746";"-2.0013"
"340.1330";"8.7665";"6.1763";"-2.0036"
"340.2330";"8.7618";"6.1779";"-2.0058"
"340.3330";"8.7583";"6.1796";"-2.0081"
"340.4330";"8.7547";"6.1813";"-2.0103"
"340.5330";"8.7509";"6.1829";"-2.0125"
"340.6330";"8.7483";"6.1847";"-2.0147"
"340.7330";"8.7443";"6.1863";"-2.0169"
"340.8330";"8.7416";"6.1880";"-2.0191"
"340.9330";"8.7387";"6.1897";"-2.0212"
"341.0330";"8.7351";"6.1913";"-2.0233"
"341.1330";"8.7326";"6.1930";"-2.0254"
"341.2330";"8.7292";"6.1946";"-2.0276"
"341.3330";"8.7251";"6.1963";"-2.0297"
"341.4330";"8.7220";"6.1980";"-2.0318"
"341.5330";"8.7181";"6.1996";"-2.0339"
"341.6330";"8.7149";"6.2013";"-2.0361"
"341.7330";"8.7116";"6.2030";"-2.0382"
"341.8330";"8.7071";"6.2046";"-2.0404"
"341.9330";"8.7042";"6.2063";"-2.0425"
"342.0330";"8.6999";"6.2080";"-2.0446"
"342.1330";"8.6963";"6.2096";"-2.0467"
"342.2330";"8.6929";"6.2113";"-2.0488"
"342.3330";"8.6880";"6.2129";"-2.0511"
"342.4330";"8.6842";"6.2146";"-2.0533"
"342.5330";"8.6806";"6.2163";"-2.0555"
"342.6330";"8.6764";"6.2179";"-2.0577"
"342.7330";"8.6727";"6.2197";"-2.0599"
"342.8330";"8.6677";"6.2213";"-2.0621"
"342.9330";"8.6630";"6.2230";"-2.0643"
"343.0330";"8.6581";"6.2247";"-2.0665"
"343.1330";"8.6521";"6.2263";"-2.0689"
"343.2330";"8.6471";"6.2280";"-2.0712"
"343.3330";"8.6420";"6.2296";"-2.0735"
"343.4330";"8.6360";"6.2313";"-2.0758"
"343.5330";"8.6300";"6.2330";"-2.0781"
"343.6330";"8.6238";"6.2346";"-2.0805"
"343.7330";"8.6167";"6.2363";"-2.0830"
"343.8330";"8.6102";"6.2380";"-2.0855"
"343.9330";"8.6032";"6.2396";"-2.0879"
"344.0330";"8.5976";"6.2413";"-2.0903"
"344.1330";"8.5905";"6.2430";"-2.0927"
"344.2330";"8.5834";"6.2446";"-2.0952"
"344.3330";"8.5768";"6.2464";"-2.0977"
"344.4330";"8.5684";"6.2480";"-2.1002"
"344.5330";"8.5603";"6.2496";"-2.1028"
"344.6330";"8.5527";"6.2513";"-2.1054"
"344.7330";"8.5432";"6.2529";"-2.1080"
"344.8330";"8.5349";"6.2546";"-2.1107"
"344.9330";"8.5258";"6.2563";"-2.1133"
"345.0330";"8.5162";"6.2579";"-2.1158"
"345.1330";"8.5084";"6.2597";"-2.1184"
"345.2330";"8.5000";"6.2613";"-2.1211"
"345.3330";"8.4913";"6.2629";"-2.1237"
"345.4330";"8.4824";"6.2647";"-2.1263"
"345.5330";"8.4733";"6.2663";"-2.1290"
"345.6330";"8.4651";"6.2680";"-2.1316"
"345.7330";"8.4564";"6.2696";"-2.1341"
"345.8330";"8.4482";"6.2713";"-2.1367"
"345.9330";"8.4397";"6.2730";"-2.1393"
"346.0330";"8.4304";"6.2746";"-2.1419"
"346.1330";"8.4224";"6.2763";"-2.1446"
"346.2330";"8.4149";"6.2780";"-2.1471"
"346.3330";"8.4061";"6.2796";"-2.1496"
"346.4330";"8.3994";"6.2813";"-2.1521"
"346.5330";"8.3912";"6.2830";"-2.1546"
"346.6330";"8.3844";"6.2846";"-2.1569"
"346.7330";"8.3786";"6.2863";"-2.1594"
"346.8330";"8.3704";"6.2879";"-2.1619"
"346.9330";"8.3638";"6.2896";"-2.1644"
"347.0330";"8.3577";"6.2913";"-2.1667"
"347.1330";"8.3499";"6.2929";"-2.1692"
"347.2330";"8.3452";"6.2947";"-2.1716"
"347.3330";"8.3386";"6.2963";"-2.1741"
"347.4330";"8.3317";"6.2979";"-2.1765"
"347.5330";"8.3260";"6.2997";"-2.1789"
"347.6330";"8.3193";"6.3013";"-2.1812"
"347.7330";"8.3140";"6.3030";"-2.1837"
"347.8330";"8.3074";"6.3047";"-2.1860"
"347.9330";"8.3009";"6.3063";"-2.1883"
"348.0330";"8.2945";"6.3080";"-2.1907"
"348.1330";"8.2881";"6.3096";"-2.1930"
"348.2330";"8.2821";"6.3113";"-2.1952"
"348.3330";"8.2752";"6.3130";"-2.1977"
"348.4330";"8.2679";"6.3146";"-2.2000"
"348.5330";"8.2618";"6.3163";"-2.2023"
"348.6330";"8.2548";"6.3180";"-2.2047"
"348.7330";"8.2480";"6.3196";"-2.2072"
"348.8330";"8.2416";"6.3213";"-2.2095"
"348.9330";"8.2333";"6.3230";"-2.2118"
"349.0330";"8.2263";"6.3246";"-2.2142"
"349.1330";"8.2204";"6.3263";"-2.2166"
"349.2330";"8.2130";"6.3279";"-2.2189"
"349.3330";"8.2061";"6.3296";"-2.2212"
"349.4330";"8.1995";"6.3313";"-2.2236"
"349.5330";"8.1924";"6.3329";"-2.2259"
"349.6330";"8.1867";"6.3347";"-2.2282"
"349.7330";"8.1791";"6.3363";"-2.2306"
"349.8330";"8.1722";"6.3379";"-2.2330"
"349.9330";"8.1663";"6.3397";"-2.2354"
"350.0330";"8.1581";"6.3413";"-2.2378"
"350.1330";"8.1517";"6.3430";"-2.2402"
"350.2330";"8.1454";"6.3447";"-2.2424"
"350.3330";"8.1394";"6.3463";"-2.2447"
"350.4330";"8.1337";"6.3480";"-2.2470"
"350.5330";"8.1266";"6.3496";"-2.2493"
"350.6330";"8.1202";"6.3513";"-2.2516"
"350.7330";"8.1139";"6.3530";"-2.2539"
"350.8330";"8.1066";"6.3546";"-2.2563"
"350.9330";"8.0996";"6.3563";"-2.2587"
"351.0330";"8.0928";"6.3580";"-2.2611"
"351.1330";"8.0847";"6.3596";"-2.2635"
"351.2330";"8.0778";"6.3613";"-2.2661"
"351.3330";"8.0685";"6.3629";"-2.2685"
"351.4330";"8.0609";"6.3646";"-2.2710"
"351.5330";"8.0537";"6.3663";"-2.2734"
"351.6330";"8.0449";"6.3679";"-2.2758"
"351.7330";"8.0369";"6.3696";"-2.2782"
"351.8330";"8.0289";"6.3713";"-2.2806"
"351.9330";"8.0199";"6.3729";"-2.2831"
"352.0330";"8.0120";"6.3747";"-2.2854"
"352.1330";"8.0022";"6.3763";"-2.2880"
"352.2330";"7.9933";"6.3779";"-2.2906"
"352.3330";"7.9848";"6.3797";"-2.2933"
"352.4330";"7.9748";"6.3813";"-2.2958"
"352.5330";"7.9661";"6.3830";"-2.2983"
"352.6330";"7.9571";"6.3847";"-2.3009"
"352.7330";"7.9480";"6.3863";"-2.3034"
"352.8330";"7.9387";"6.3880";"-2.3060"
"352.9330";"7.9293";"6.3896";"-2.3085"
"353.0330";"7.9197";"6.3913";"-2.3111"
"353.1330";"7.9085";"6.3930";"-2.3137"
"353.2330";"7.8982";"6.3946";"-2.3162"
"353.3330";"7.8890";"6.3963";"-2.3188"
"353.4330";"7.8795";"6.3980";"-2.3214"
"353.5330";"7.8691";"6.3996";"-2.3242"
"353.6330";"7.8592";"6.4013";"-2.3268"
"353.7330";"7.8471";"6.4030";"-2.3296"
"353.8330";"7.8361";"6.4046";"-2.3324"
"353.9330";"7.8245";"6.4063";"-2.3351"
"354.0330";"7.8110";"6.4079";"-2.3379"
"354.1330";"7.7992";"6.4097";"-2.3408"
"354.2330";"7.7858";"6.4113";"-2.3437"
"354.3330";"7.7717";"6.4129";"-2.3468"
"354.4330";"7.7594";"6.4147";"-2.3497"
"354.5330";"7.7448";"6.4163";"-2.3528"
"354.6330";"7.7306";"6.4179";"-2.3559"
"354.7330";"7.7180";"6.4197";"-2.3589"
"354.8330";"7.7045";"6.4213";"-2.3620"
"354.9330";"7.6912";"6.4230";"-2.3651"
"355.0330";"7.6779";"6.4246";"-2.3682"
"355.1330";"7.6644";"6.4263";"-2.3713"
"355.2330";"7.6515";"6.4280";"-2.3743"
"355.3330";"7.6387";"6.4296";"-2.3773"
"355.4330";"7.6263";"6.4313";"-2.3803"
"355.5330";"7.6144";"6.4330";"-2.3833"
"355.6330";"7.6003";"6.4346";"-2.3864"
"355.7330";"7.5879";"6.4363";"-2.3894"
"355.8330";"7.5743";"6.4380";"-2.3924"
"355.9330";"7.5616";"6.4396";"-2.3955"
"356.0330";"7.5496";"6.4413";"-2.3985"
"356.1330";"7.5375";"6.4429";"-2.4015"
"356.2330";"7.5257";"6.4446";"-2.4045"
"356.3330";"7.5151";"6.4463";"-2.4075"
"356.4330";"7.5022";"6.4479";"-2.4104"
"356.5330";"7.4920";"6.4497";"-2.4135"
"356.6330";"7.4804";"6.4513";"-2.4164"
"356.7330";"7.4689";"6.4529";"-2.4193"
"356.8330";"7.4561";"6.4547";"-2.4223"
"356.9330";"7.4441";"6.4563";"-2.4251"
"357.0330";"7.4338";"6.4580";"-2.4280"
"357.1330";"7.4242";"6.4597";"-2.4309"
"357.2330";"7.4121";"6.4613";"-2.4338"
"357.3330";"7.4019";"6.4630";"-2.4367"
"357.4330";"7.3914";"6.4647";"-2.4397"
"357.5330";"7.3795";"6.4663";"-2.4427"
"357.6330";"7.3687";"6.4680";"-2.4456"
"357.7330";"7.3588";"6.4696";"-2.4485"
"357.8330";"7.3480";"6.4713";"-2.4514"
"357.9330";"7.3373";"6.4730";"-2.4543"
"358.0330";"7.3271";"6.4746";"-2.4571"
"358.1330";"7.3166";"6.4763";"-2.4599"
"358.2330";"7.3067";"6.4780";"-2.4627"
"358.3330";"7.2970";"6.4796";"-2.4654"
"358.4330";"7.2884";"6.4813";"-2.4681"
"358.5330";"7.2783";"6.4829";"-2.4708"
"358.6330";"7.2699";"6.4846";"-2.4736"
"358.7330";"7.2611";"6.4863";"-2.4762"
"358.8330";"7.2519";"6.4879";"-2.4788"
"358.9330";"7.2445";"6.4897";"-2.4815"
"359.0330";"7.2362";"6.4913";"-2.4841"
"359.1330";"7.2283";"6.4929";"-2.4867"
"359.2330";"7.2220";"6.4947";"-2.4893"
"359.3330";"7.2138";"6.4963";"-2.4919"
"359.4330";"7.2068";"6.4979";"-2.4945"
"359.5330";"7.2006";"6.4996";"-2.4971"
"359.6330";"7.1931";"6.5013";"-2.4996"
"359.7330";"7.1881";"6.5030";"-2.5022"
"359.8330";"7.1808";"6.5046";"-2.5046"
"359.9330";"7.1750";"6.5063";"-2.5071"
"360.0330";"7.1697";"6.5080";"-2.5095"
"360.1330";"7.1640";"6.5096";"-2.5119"
"360.2330";"7.1591";"6.5113";"-2.5143"
"360.3330";"7.1539";"6.5130";"-2.5166"
"360.4330";"7.1490";"6.5146";"-2.5189"
"360.5330";"7.1445";"6.5163";"-2.5212"
"360.6330";"7.1385";"6.5180";"-2.5234"
"360.7330";"7.1331";"6.5196";"-2.5258"
"360.8330";"7.1285";"6.5213";"-2.5281"
"360.9330";"7.1224";"6.5229";"-2.5304"
"361.0330";"7.1171";"6.5246";"-2.5328"
"361.1330";"7.1104";"6.5263";"-2.5351"
"361.2330";"7.1048";"6.5279";"-2.5374"
"361.3330";"7.1002";"6.5297";"-2.5398"
"361.4330";"7.0937";"6.5313";"-2.5422"
"361.5330";"7.0876";"6.5329";"-2.5446"
"361.6330";"7.0828";"6.5347";"-2.5470"
"361.7330";"7.0753";"6.5363";"-2.5494"
"361.8330";"7.0693";"6.5380";"-2.5518"
"361.9330";"7.0626";"6.5397";"-2.5542"
"362.0330";"7.0555";"6.5413";"-2.5566"
"362.1330";"7.0485";"6.5430";"-2.5591"
"362.2330";"7.0410";"6.5446";"-2.5615"
"362.3330";"7.0339";"6.5463";"-2.5639"
"362.4330";"7.0278";"6.5480";"-2.5663"
"362.5330";"7.0207";"6.5496";"-2.5687"
"362.6330";"7.0147";"6.5513";"-2.5710"
"362.7330";"7.0072";"6.5530";"-2.5733"
"362.8330";"7.0007";"6.5546";"-2.5758"
"362.9330";"6.9944";"6.5563";"-2.5782"
"363.0330";"6.9879";"6.5580";"-2.5805"
"363.1330";"6.9806";"6.5596";"-2.5828"
"363.2330";"6.9752";"6.5613";"-2.5852"
"363.3330";"6.9684";"6.5629";"-2.5875"
"363.4330";"6.9637";"6.5647";"-2.5897"
"363.5330";"6.9582";"6.5663";"-2.5919"
"363.6330";"6.9531";"6.5679";"-2.5942"
"363.7330";"6.9493";"6.5697";"-2.5964"
"363.8330";"6.9437";"6.5713";"-2.5986"
"363.9330";"6.9397";"6.5730";"-2.6007"
"364.0330";"6.9362";"6.5747";"-2.6028"
"364.1330";"6.9320";"6.5763";"-2.6049"
"364.2330";"6.9290";"6.5780";"-2.6069"
"364.3330";"6.9255";"6.5796";"-2.6089"
"364.4330";"6.9215";"6.5813";"-2.6109"
"364.5330";"6.9188";"6.5830";"-2.6130"
"364.6330";"6.9141";"6.5846";"-2.6149"
"364.7330";"6.9106";"6.5863";"-2.6168"
"364.8330";"6.9073";"6.5880";"-2.6187"
"364.9330";"6.9018";"6.5896";"-2.6207"
"365.0330";"6.8979";"6.5913";"-2.6225"
"365.1330";"6.8931";"6.5930";"-2.6246"
"365.2330";"6.8886";"6.5946";"-2.6268"
"365.3330";"6.8852";"6.5963";"-2.6289"
"365.4330";"6.8810";"6.5979";"-2.6310"
"365.5330";"6.8771";"6.5996";"-2.6331"
"365.6330";"6.8732";"6.6013";"-2.6351"
"365.7330";"6.8685";"6.6029";"-2.6371"
"365.8330";"6.8658";"6.6046";"-2.6391"
"365.9330";"6.8614";"6.6063";"-2.6412"
"366.0330";"6.8575";"6.6079";"-2.6432"
"366.1330";"6.8556";"6.6097";"-2.6451"
"366.2330";"6.8515";"6.6113";"-2.6472"
"366.3330";"6.8492";"6.6130";"-2.6491"
"366.4330";"6.8463";"6.6147";"-2.6509"
"366.5330";"6.8424";"6.6163";"-2.6528"
"366.6330";"6.8402";"6.6180";"-2.6548"
"366.7330";"6.8370";"6.6196";"-2.6567"
"366.8330";"6.8346";"6.6213";"-2.6585"
"366.9330";"6.8327";"6.6230";"-2.6605"
"367.0330";"6.8302";"6.6246";"-2.6623"
"367.1330";"6.8281";"6.6263";"-2.6642"
"367.2330";"6.8256";"6.6280";"-2.6661"
"367.3330";"6.8224";"6.6296";"-2.6681"
"367.4330";"6.8206";"6.6313";"-2.6701"
"367.5330";"6.8178";"6.6330";"-2.6721"
"367.6330";"6.8153";"6.6346";"-2.6740"
"367.7330";"6.8134";"6.6363";"-2.6759"
"367.8330";"6.8098";"6.6379";"-2.6779"
"367.9330";"6.8075";"6.6396";"-2.6798"
"368.0330";"6.8050";"6.6413";"-2.6818"
"368.1330";"6.8016";"6.6429";"-2.6838"
"368.2330";"6.7995";"6.6447";"-2.6857"
"368.3330";"6.7967";"6.6463";"-2.6877"
"368.4330";"6.7935";"6.6479";"-2.6897"
"368.5330";"6.7915";"6.6497";"-2.6916"
"368.6330";"6.7887";"6.6513";"-2.6936"
"368.7330";"6.7859";"6.6530";"-2.6955"
"368.8330";"6.7841";"6.6546";"-2.6974"
"368.9330";"6.7811";"6.6563";"-2.6993"
"369.0330";"6.7792";"6.6580";"-2.7013"
"369.1330";"6.7767";"6.6596";"-2.7032"
"369.2330";"6.7742";"6.6613";"-2.7051"
"369.3330";"6.7721";"6.6630";"-2.7071"
"369.4330";"6.7702";"6.6646";"-2.7090"
"369.5330";"6.7685";"6.6663";"-2.7109"
"369.6330";"6.7663";"6.6680";"-2.7129"
"369.7330";"6.7647";"6.6696";"-2.7148"
"369.8330";"6.7629";"6.6713";"-2.7167"
"369.9330";"6.7607";"6.6730";"-2.7187"
"370.0330";"6.7586";"6.6746";"-2.7206"
"370.1330";"6.7575";"6.6763";"-2.7224"
"370.2330";"6.7552";"6.6779";"-2.7244"
"370.3330";"6.7542";"6.6796";"-2.7262"
"370.4330";"6.7532";"6.6813";"-2.7281"
"370.5330";"6.7512";"6.6829";"-2.7299"
"370.6330";"6.7505";"6.6847";"-2.7318"
"370.7330";"6.7482";"6.6863";"-2.7336"
"370.8330";"6.7467";"6.6879";"-2.7355"
"370.9330";"6.7459";"6.6897";"-2.7373"
"371.0330";"6.7440";"6.6913";"-2.7391"
"371.1330";"6.7434";"6.6930";"-2.7409"
"371.2330";"6.7421";"6.6947";"-2.7427"
"371.3330";"6.7405";"6.6963";"-2.7445"
"371.4330";"6.7399";"6.6980";"-2.7463"
"371.5330";"6.7386";"6.6996";"-2.7482"
"371.6330";"6.7377";"6.7013";"-2.7500"
"371.7330";"6.7364";"6.7030";"-2.7518"
"371.8330";"6.7349";"6.7046";"-2.7536"
"371.9330";"6.7340";"6.7063";"-2.7553"
"372.0330";"6.7332";"6.7080";"-2.7572"
"372.1330";"6.7314";"6.7096";"-2.7589"
"372.2330";"6.7315";"6.7113";"-2.7607"
"372.3330";"6.7295";"6.7130";"-2.7625"
"372.4330";"6.7289";"6.7146";"-2.7642"
"372.5330";"6.7284";"6.7163";"-2.7660"
"372.6330";"6.7262";"6.7179";"-2.7678"
"372.7330";"6.7265";"6.7197";"-2.7695"
"372.8330";"6.7249";"6.7213";"-2.7714"
"372.9330";"6.7239";"6.7230";"-2.7732"
"373.0330";"6.7240";"6.7247";"-2.7750"
"373.1330";"6.7216";"6.7263";"-2.7767"
"373.2330";"6.7205";"6.7280";"-2.7785"
"373.3330";"6.7200";"6.7297";"-2.7803"
"373.4330";"6.7170";"6.7313";"-2.7821"
"373.5330";"6.7161";"6.7330";"-2.7839"
"373.6330";"6.7133";"6.7346";"-2.7858"
"373.7330";"6.7097";"6.7363";"-2.7877"
"373.8330";"6.7076";"6.7380";"-2.7896"
"373.9330";"6.7048";"6.7396";"-2.7916"
"374.0330";"6.7014";"6.7413";"-2.7936"
"374.1330";"6.6991";"6.7430";"-2.7955"
"374.2330";"6.6958";"6.7446";"-2.7974"
"374.3330";"6.6935";"6.7463";"-2.7994"
"374.4330";"6.6903";"6.7480";"-2.8014"
"374.5330";"6.6875";"6.7496";"-2.8032"
"374.6330";"6.6856";"6.7513";"-2.8052"
"374.7330";"6.6826";"6.7530";"-2.8071"
"374.8330";"6.6803";"6.7546";"-2.8090"
"374.9330";"6.6778";"6.7563";"-2.8110"
"375.0330";"6.6742";"6.7579";"-2.8130"
"375.1330";"6.6729";"6.7596";"-2.8150"
"375.2330";"6.6692";"6.7613";"-2.8169"
"375.3330";"6.6666";"6.7629";"-2.8190"
"375.4330";"6.6639";"6.7647";"-2.8210"
"375.5330";"6.6604";"6.7663";"-2.8230"
"375.6330";"6.6580";"6.7680";"-2.8250"
"375.7330";"6.6547";"6.7697";"-2.8270"
"375.8330";"6.6511";"6.7713";"-2.8290"
"375.9330";"6.6487";"6.7730";"-2.8310"
"376.0330";"6.6459";"6.7747";"-2.8331"
"376.1330";"6.6421";"6.7763";"-2.8352"
"376.2330";"6.6385";"6.7780";"-2.8372"
"376.3330";"6.6343";"6.7796";"-2.8392"
"376.4330";"6.6308";"6.7813";"-2.8412"
"376.5330";"6.6277";"6.7830";"-2.8431"
"376.6330";"6.6232";"6.7846";"-2.8452"
"376.7330";"6.6198";"6.7863";"-2.8473"
"376.8330";"6.6161";"6.7880";"-2.8494"
"376.9330";"6.6122";"6.7896";"-2.8515"
"377.0330";"6.6098";"6.7913";"-2.8535"
"377.1330";"6.6053";"6.7929";"-2.8556"
"377.2330";"6.6029";"6.7946";"-2.8576"
"377.3330";"6.5998";"6.7963";"-2.8596"
"377.4330";"6.5949";"6.7979";"-2.8617"
"377.5330";"6.5909";"6.7997";"-2.8638"
"377.6330";"6.5858";"6.8013";"-2.8660"
"377.7330";"6.5805";"6.8030";"-2.8681"
"377.8330";"6.5759";"6.8047";"-2.8703"
"377.9330";"6.5698";"6.8063";"-2.8724"
"378.0330";"6.5659";"6.8080";"-2.8745"
"378.1330";"6.5615";"6.8097";"-2.8767"
"378.2330";"6.5563";"6.8112";"-2.8788"
"378.3330";"6.5534";"6.8130";"-2.8809"
"378.4330";"6.5493";"6.8146";"-2.8831"
"378.5330";"6.5441";"6.8162";"-2.8851"
"378.6330";"6.5411";"6.8180";"-2.8872"
"378.7330";"6.5360";"6.8196";"-2.8894"
"378.8330";"6.5318";"6.8213";"-2.8915"
"378.9330";"6.5287";"6.8230";"-2.8936"
"379.0330";"6.5234";"6.8246";"-2.8956"
"379.1330";"6.5198";"6.8263";"-2.8977"
"379.2330";"6.5167";"6.8280";"-2.8998"
"379.3330";"6.5122";"6.8296";"-2.9019"
"379.4330";"6.5081";"6.8313";"-2.9040"
"379.5330";"6.5033";"6.8330";"-2.9060"
"379.6330";"6.5005";"6.8347";"-2.9080"
"379.7330";"6.4960";"6.8363";"-2.9102"
"379.8330";"6.4918";"6.8379";"-2.9122"
"379.9330";"6.4895";"6.8397";"-2.9142"
"380.0330";"6.4844";"6.8413";"-2.9163"
"380.1330";"6.4803";"6.8429";"-2.9184"
"380.2330";"6.4774";"6.8447";"-2.9204"
"380.3330";"6.4730";"6.8463";"-2.9225"
"380.4330";"6.4704";"6.8480";"-2.9245"
"380.5330";"6.4664";"6.8497";"-2.9266"
"380.6330";"6.4614";"6.8513";"-2.9286"
"380.7330";"6.4586";"6.8530";"-2.9307"
"380.8330";"6.4535";"6.8546";"-2.9328"
"380.9330";"6.4496";"6.8563";"-2.9349"
"381.0330";"6.4473";"6.8580";"-2.9370"
"381.1330";"6.4428";"6.8596";"-2.9390"
"381.2330";"6.4397";"6.8613";"-2.9411"
"381.3330";"6.4365";"6.8630";"-2.9431"
"381.4330";"6.4336";"6.8646";"-2.9451"
"381.5330";"6.4308";"6.8663";"-2.9471"
"381.6330";"6.4269";"6.8679";"-2.9491"
"381.7330";"6.4244";"6.8696";"-2.9510"
"381.8330";"6.4217";"6.8713";"-2.9530"
"381.9330";"6.4190";"6.8729";"-2.9550"
"382.0330";"6.4171";"6.8746";"-2.9569"
"382.1330";"6.4150";"6.8763";"-2.9588"
"382.2330";"6.4126";"6.8780";"-2.9607"
"382.3330";"6.4108";"6.8797";"-2.9626"
"382.4330";"6.4081";"6.8813";"-2.9645"
"382.5330";"6.4063";"6.8830";"-2.9664"
"382.6330";"6.4043";"6.8847";"-2.9683"
"382.7330";"6.4010";"6.8863";"-2.9703"
"382.8330";"6.3990";"6.8880";"-2.9722"
"382.9330";"6.3972";"6.8897";"-2.9741"
"383.0330";"6.3943";"6.8913";"-2.9760"
"383.1330";"6.3924";"6.8930";"-2.9780"
"383.2330";"6.3889";"6.8946";"-2.9799"
"383.3330";"6.3858";"6.8963";"-2.9819"
"383.4330";"6.3845";"6.8980";"-2.9837"
"383.5330";"6.3816";"6.8996";"-2.9857"
"383.6330";"6.3790";"6.9013";"-2.9876"
"383.7330";"6.3752";"6.9030";"-2.9896"
"383.8330";"6.3715";"6.9046";"-2.9916"
"383.9330";"6.3682";"6.9063";"-2.9935"
"384.0330";"6.3647";"6.9080";"-2.9954"
"384.1330";"6.3618";"6.9096";"-2.9975"
"384.2330";"6.3587";"6.9113";"-2.9995"
"384.3330";"6.3552";"6.9129";"-3.0015"
"384.4330";"6.3521";"6.9147";"-3.0034"
"384.5330";"6.3481";"6.9163";"-3.0055"
"384.6330";"6.3443";"6.9179";"-3.0075"
"384.7330";"6.3413";"6.9197";"-3.0095"
"384.8330";"6.3371";"6.9212";"-3.0116"
"384.9330";"6.3321";"6.9230";"-3.0137"
"385.0330";"6.3281";"6.9247";"-3.0159"
"385.1330";"6.3222";"6.9263";"-3.0181"
"385.2330";"6.3186";"6.9280";"-3.0202"
"385.3330";"6.3132";"6.9296";"-3.0223"
"385.4330";"6.3085";"6.9313";"-3.0244"
"385.5330";"6.3052";"6.9330";"-3.0265"
"385.6330";"6.2995";"6.9346";"-3.0286"
"385.7330";"6.2949";"6.9363";"-3.0307"
"385.8330";"6.2897";"6.9380";"-3.0329"
"385.9330";"6.2842";"6.9396";"-3.0352"
"386.0330";"6.2796";"6.9413";"-3.0373"
"386.1330";"6.2746";"6.9430";"-3.0394"
"386.2330";"6.2696";"6.9446";"-3.0416"
"386.3330";"6.2660";"6.9463";"-3.0436"
"386.4330";"6.2613";"6.9479";"-3.0456"
"386.5330";"6.2575";"6.9496";"-3.0478"
"386.6330";"6.2546";"6.9513";"-3.0498"
"386.7330";"6.2509";"6.9529";"-3.0517"
"386.8330";"6.2481";"6.9547";"-3.0537"
"386.9330";"6.2434";"6.9563";"-3.0558"
"387.0330";"6.2401";"6.9580";"-3.0578"
"387.1330";"6.2375";"6.9597";"-3.0599"
"387.2330";"6.2333";"6.9613";"-3.0619"
"387.3330";"6.2307";"6.9630";"-3.0639"
"387.4330";"6.2276";"6.9647";"-3.0658"
"387.5330";"6.2243";"6.9663";"-3.0678"
"387.6330";"6.2215";"6.9680";"-3.0698"
"387.7330";"6.2184";"6.9696";"-3.0718"
"387.8330";"6.2140";"6.9713";"-3.0738"
"387.9330";"6.2120";"6.9730";"-3.0758"
"388.0330";"6.2078";"6.9746";"-3.0778"
"388.1330";"6.2050";"6.9763";"-3.0798"
"388.2330";"6.2015";"6.9780";"-3.0818"
"388.3330";"6.1983";"6.9796";"-3.0838"
"388.4330";"6.1961";"6.9813";"-3.0860"
"388.5330";"6.1921";"6.9830";"-3.0879"
"388.6330";"6.1889";"6.9846";"-3.0898"
"388.7330";"6.1873";"6.9863";"-3.0919"
"388.8330";"6.1841";"6.9880";"-3.0939"
"388.9330";"6.1821";"6.9897";"-3.0959"
"389.0330";"6.1797";"6.9913";"-3.0979"
"389.1330";"6.1769";"6.9930";"-3.0998"
"389.2330";"6.1756";"6.9947";"-3.1017"
"389.3330";"6.1721";"6.9963";"-3.1037"
"389.4330";"6.1691";"6.9980";"-3.1056"
"389.5330";"6.1670";"6.9997";"-3.1076"
"389.6330";"6.1634";"7.0012";"-3.1096"
"389.7330";"6.1620";"7.0030";"-3.1115"
