Results Table 1
;"1"
End date;"maandag 12 april 2021 12:24:48"
Maximum Force;(kN);"22.70"
Displacement at Maximum Force;(mm);"5.92"
LVDT-10 at Maximum Force;(mm);"-0.14"

Time;Force;Displacement;LVDT-10
(s);(kN);(mm);(mm)
"439.1130";"6.2428";"7.9780";"6.6829"
"439.2130";"6.2377";"7.9796";"6.6829"
"439.3130";"6.2339";"7.9813";"6.6829"
"439.4130";"6.2301";"7.9830";"6.6829"
"439.5130";"6.2256";"7.9846";"6.6830"
"439.6130";"6.2219";"7.9863";"6.6829"
"439.7130";"6.2176";"7.9880";"6.6829"
"439.8130";"6.2136";"7.9896";"6.6829"
"439.9130";"6.2103";"7.9913";"6.6829"
"440.0130";"6.2064";"7.9929";"6.6831"
"440.1130";"6.2029";"7.9946";"6.6829"
"440.2130";"6.2002";"7.9963";"6.6830"
"440.3130";"6.1958";"7.9979";"6.6831"
"440.4130";"6.1928";"7.9996";"6.6830"
"440.5130";"6.1895";"8.0013";"6.6830"
"440.6130";"6.1858";"8.0029";"6.6829"
"440.7130";"6.1832";"8.0046";"6.6829"
"440.8130";"6.1792";"8.0063";"6.6829"
"440.9130";"6.1762";"8.0079";"6.6829"
"441.0130";"6.1722";"8.0096";"6.6830"
"441.1130";"6.1687";"8.0113";"6.6829"
"441.2130";"6.1647";"8.0130";"6.6829"
"441.3130";"6.1616";"8.0146";"6.6830"
"441.4130";"6.1572";"8.0163";"6.6830"
"441.5130";"6.1537";"8.0180";"6.6829"
"441.6130";"6.1493";"8.0196";"6.6830"
"441.7130";"6.1458";"8.0213";"6.6830"
"441.8130";"6.1420";"8.0230";"6.6830"
"441.9130";"6.1376";"8.0246";"6.6830"
"442.0130";"6.1336";"8.0263";"6.6829"
"442.1130";"6.1303";"8.0280";"6.6830"
"442.2130";"6.1258";"8.0296";"6.6831"
"442.3130";"6.1223";"8.0313";"6.6830"
"442.4130";"6.1178";"8.0329";"6.6830"
"442.5130";"6.1141";"8.0346";"6.6830"
"442.6130";"6.1111";"8.0363";"6.6831"
"442.7130";"6.1069";"8.0379";"6.6831"
"442.8130";"6.1046";"8.0396";"6.6830"
"442.9130";"6.1019";"8.0413";"6.6829"
"443.0130";"6.0982";"8.0429";"6.6830"
"443.1130";"6.0963";"8.0446";"6.6830"
"443.2130";"6.0932";"8.0463";"6.6830"
"443.3130";"6.0901";"8.0479";"6.6831"
"443.4130";"6.0880";"8.0496";"6.6830"
"443.5130";"6.0840";"8.0512";"6.6830"
"443.6130";"6.0816";"8.0529";"6.6830"
"443.7130";"6.0791";"8.0546";"6.6830"
"443.8130";"6.0760";"8.0562";"6.6830"
"443.9130";"6.0743";"8.0580";"6.6830"
"444.0130";"6.0702";"8.0596";"6.6830"
"444.1130";"6.0679";"8.0613";"6.6829"
"444.2130";"6.0652";"8.0630";"6.6829"
"444.3130";"6.0620";"8.0646";"6.6831"
"444.4130";"6.0596";"8.0663";"6.6830"
"444.5130";"6.0571";"8.0680";"6.6830"
"444.6130";"6.0537";"8.0696";"6.6830"
"444.7130";"6.0515";"8.0713";"6.6830"
"444.8130";"6.0491";"8.0730";"6.6830"
"444.9130";"6.0465";"8.0746";"6.6830"
"445.0130";"6.0440";"8.0763";"6.6830"
"445.1130";"6.0411";"8.0779";"6.6831"
"445.2130";"6.0384";"8.0796";"6.6831"
"445.3130";"6.0363";"8.0813";"6.6830"
"445.4130";"6.0336";"8.0829";"6.6830"
"445.5130";"6.0320";"8.0846";"6.6830"
"445.6130";"6.0289";"8.0863";"6.6830"
"445.7130";"6.0267";"8.0879";"6.6830"
"445.8130";"6.0255";"8.0896";"6.6830"
"445.9130";"6.0217";"8.0912";"6.6830"
"446.0130";"6.0201";"8.0930";"6.6830"
"446.1130";"6.0165";"8.0946";"6.6830"
"446.2130";"6.0131";"8.0963";"6.6830"
"446.3130";"6.0114";"8.0980";"6.6831"
"446.4130";"6.0082";"8.0996";"6.6831"
"446.5130";"6.0060";"8.1013";"6.6832"
"446.6130";"6.0036";"8.1030";"6.6830"
"446.7130";"6.0008";"8.1046";"6.6830"
"446.8130";"5.9989";"8.1063";"6.6830"
"446.9130";"5.9958";"8.1079";"6.6829"
"447.0130";"5.9930";"8.1096";"6.6831"
"447.1130";"5.9910";"8.1113";"6.6830"
"447.2130";"5.9885";"8.1129";"6.6830"
"447.3130";"5.9861";"8.1146";"6.6830"
"447.4130";"5.9840";"8.1163";"6.6830"
"447.5130";"5.9806";"8.1179";"6.6829"
"447.6130";"5.9788";"8.1196";"6.6829"
"447.7130";"5.9758";"8.1213";"6.6830"
"447.8130";"5.9734";"8.1229";"6.6829"
"447.9130";"5.9710";"8.1247";"6.6831"
"448.0130";"5.9681";"8.1263";"6.6830"
"448.1130";"5.9664";"8.1280";"6.6830"
"448.2130";"5.9638";"8.1296";"6.6830"
"448.3130";"5.9612";"8.1313";"6.6829"
"448.4130";"5.9594";"8.1330";"6.6830"
"448.5130";"5.9569";"8.1346";"6.6830"
"448.6130";"5.9553";"8.1362";"6.6830"
"448.7130";"5.9530";"8.1380";"6.6830"
"448.8130";"5.9509";"8.1396";"6.6830"
"448.9130";"5.9497";"8.1413";"6.6829"
"449.0130";"5.9476";"8.1429";"6.6829"
"449.1130";"5.9454";"8.1446";"6.6829"
"449.2130";"5.9440";"8.1463";"6.6830"
"449.3130";"5.9420";"8.1479";"6.6830"
"449.4130";"5.9400";"8.1496";"6.6829"
"449.5130";"5.9381";"8.1513";"6.6830"
"449.6130";"5.9352";"8.1529";"6.6830"
"449.7130";"5.9346";"8.1546";"6.6830"
"449.8130";"5.9332";"8.1563";"6.6830"
"449.9130";"5.9305";"8.1579";"6.6830"
"450.0130";"5.9289";"8.1596";"6.6831"
"450.1130";"5.9271";"8.1613";"6.6830"
"450.2130";"5.9257";"8.1629";"6.6830"
"450.3130";"5.9247";"8.1646";"6.6830"
"450.4130";"5.9219";"8.1663";"6.6830"
"450.5130";"5.9211";"8.1679";"6.6830"
"450.6130";"5.9195";"8.1696";"6.6830"
"450.7130";"5.9179";"8.1713";"6.6830"
"450.8130";"5.9164";"8.1730";"6.6829"
"450.9130";"5.9145";"8.1746";"6.6830"
"451.0130";"5.9128";"8.1763";"6.6830"
"451.1130";"5.9110";"8.1780";"6.6831"
"451.2130";"5.9095";"8.1796";"6.6830"
"451.3130";"5.9078";"8.1813";"6.6831"
"451.4130";"5.9065";"8.1830";"6.6831"
"451.5130";"5.9044";"8.1846";"6.6830"
"451.6130";"5.9037";"8.1863";"6.6830"
"451.7130";"5.9018";"8.1879";"6.6830"
"451.8130";"5.9004";"8.1896";"6.6831"
"451.9130";"5.8995";"8.1913";"6.6831"
"452.0130";"5.8975";"8.1929";"6.6830"
"452.1130";"5.8965";"8.1946";"6.6829"
"452.2130";"5.8947";"8.1963";"6.6831"
"452.3130";"5.8919";"8.1979";"6.6830"
"452.4130";"5.8915";"8.1997";"6.6830"
"452.5130";"5.8897";"8.2013";"6.6829"
"452.6130";"5.8878";"8.2029";"6.6830"
"452.7130";"5.8871";"8.2047";"6.6829"
"452.8130";"5.8846";"8.2062";"6.6829"
"452.9130";"5.8831";"8.2079";"6.6830"
"453.0130";"5.8810";"8.2096";"6.6829"
"453.1130";"5.8791";"8.2112";"6.6829"
"453.2130";"5.8776";"8.2129";"6.6830"
"453.3130";"5.8756";"8.2146";"6.6830"
"453.4130";"5.8737";"8.2163";"6.6830"
"453.5130";"5.8727";"8.2180";"6.6830"
"453.6130";"5.8701";"8.2196";"6.6830"
"453.7130";"5.8692";"8.2213";"6.6830"
"453.8130";"5.8669";"8.2229";"6.6830"
"453.9130";"5.8651";"8.2246";"6.6830"
"454.0130";"5.8641";"8.2263";"6.6830"
"454.1130";"5.8614";"8.2279";"6.6830"
"454.2130";"5.8596";"8.2296";"6.6830"
"454.3130";"5.8584";"8.2313";"6.6829"
"454.4130";"5.8563";"8.2329";"6.6829"
"454.5130";"5.8547";"8.2346";"6.6830"
"454.6130";"5.8526";"8.2363";"6.6830"
"454.7130";"5.8502";"8.2379";"6.6830"
"454.8130";"5.8496";"8.2396";"6.6830"
"454.9130";"5.8478";"8.2413";"6.6830"
"455.0130";"5.8460";"8.2429";"6.6830"
"455.1130";"5.8445";"8.2446";"6.6831"
"455.2130";"5.8424";"8.2462";"6.6829"
"455.3130";"5.8409";"8.2479";"6.6829"
"455.4130";"5.8391";"8.2496";"6.6829"
"455.5130";"5.8373";"8.2513";"6.6830"
"455.6130";"5.8354";"8.2530";"6.6830"
"455.7130";"5.8332";"8.2546";"6.6829"
"455.8130";"5.8321";"8.2563";"6.6829"
"455.9130";"5.8300";"8.2580";"6.6830"
"456.0130";"5.8277";"8.2596";"6.6831"
"456.1130";"5.8268";"8.2613";"6.6830"
"456.2130";"5.8246";"8.2629";"6.6831"
"456.3130";"5.8223";"8.2646";"6.6830"
"456.4130";"5.8213";"8.2663";"6.6830"
"456.5130";"5.8185";"8.2679";"6.6830"
"456.6130";"5.8166";"8.2696";"6.6830"
"456.7130";"5.8156";"8.2713";"6.6830"
"456.8130";"5.8130";"8.2729";"6.6829"
"456.9130";"5.8115";"8.2746";"6.6830"
"457.0130";"5.8092";"8.2763";"6.6830"
"457.1130";"5.8071";"8.2779";"6.6830"
"457.2130";"5.8063";"8.2797";"6.6830"
"457.3130";"5.8031";"8.2813";"6.6829"
"457.4130";"5.8019";"8.2829";"6.6830"
"457.5130";"5.8007";"8.2847";"6.6830"
"457.6130";"5.7976";"8.2863";"6.6830"
"457.7130";"5.7959";"8.2880";"6.6829"
"457.8130";"5.7946";"8.2896";"6.6829"
"457.9130";"5.7918";"8.2913";"6.6829"
"458.0130";"5.7905";"8.2930";"6.6829"
"458.1130";"5.7878";"8.2946";"6.6829"
"458.2130";"5.7855";"8.2963";"6.6830"
"458.3130";"5.7837";"8.2980";"6.6830"
"458.4130";"5.7811";"8.2996";"6.6829"
"458.5130";"5.7790";"8.3013";"6.6830"
"458.6130";"5.7760";"8.3029";"6.6830"
"458.7130";"5.7731";"8.3046";"6.6830"
"458.8130";"5.7714";"8.3063";"6.6830"
"458.9130";"5.7681";"8.3079";"6.6830"
"459.0130";"5.7654";"8.3096";"6.6829"
"459.1130";"5.7626";"8.3113";"6.6830"
"459.2130";"5.7595";"8.3129";"6.6829"
"459.3130";"5.7578";"8.3146";"6.6830"
"459.4130";"5.7550";"8.3163";"6.6830"
"459.5130";"5.7525";"8.3179";"6.6831"
"459.6130";"5.7501";"8.3196";"6.6830"
"459.7130";"5.7472";"8.3212";"6.6830"
"459.8130";"5.7446";"8.3229";"6.6829"
"459.9130";"5.7427";"8.3246";"6.6829"
"460.0130";"5.7396";"8.3262";"6.6829"
"460.1130";"5.7378";"8.3280";"6.6830"
"460.2130";"5.7349";"8.3296";"6.6829"
"460.3130";"5.7328";"8.3313";"6.6829"
"460.4130";"5.7298";"8.3330";"6.6830"
"460.5130";"5.7271";"8.3346";"6.6830"
"460.6130";"5.7245";"8.3363";"6.6830"
"460.7130";"5.7218";"8.3380";"6.6829"
"460.8130";"5.7197";"8.3396";"6.6830"
"460.9130";"5.7167";"8.3413";"6.6830"
"461.0130";"5.7140";"8.3429";"6.6830"
"461.1130";"5.7114";"8.3446";"6.6830"
"461.2130";"5.7087";"8.3463";"6.6830"
"461.3130";"5.7063";"8.3479";"6.6830"
"461.4130";"5.7049";"8.3496";"6.6830"
"461.5130";"5.7025";"8.3513";"6.6830"
"461.6130";"5.6992";"8.3529";"6.6830"
"461.7130";"5.6979";"8.3546";"6.6829"
"461.8130";"5.6952";"8.3563";"6.6829"
"461.9130";"5.6928";"8.3579";"6.6829"
"462.0130";"5.6906";"8.3597";"6.6830"
"462.1130";"5.6874";"8.3612";"6.6830"
"462.2130";"5.6850";"8.3629";"6.6829"
"462.3130";"5.6828";"8.3646";"6.6830"
"462.4130";"5.6794";"8.3662";"6.6829"
"462.5130";"5.6771";"8.3680";"6.6830"
"462.6130";"5.6735";"8.3696";"6.6829"
"462.7130";"5.6701";"8.3713";"6.6829"
"462.8130";"5.6682";"8.3730";"6.6829"
"462.9130";"5.6645";"8.3746";"6.6830"
"463.0130";"5.6626";"8.3763";"6.6829"
"463.1130";"5.6596";"8.3779";"6.6830"
"463.2130";"5.6573";"8.3796";"6.6830"
"463.3130";"5.6553";"8.3813";"6.6830"
"463.4130";"5.6527";"8.3829";"6.6830"
"463.5130";"5.6508";"8.3846";"6.6831"
"463.6130";"5.6484";"8.3863";"6.6829"
"463.7130";"5.6449";"8.3879";"6.6828"
"463.8130";"5.6434";"8.3896";"6.6829"
"463.9130";"5.6401";"8.3913";"6.6829"
"464.0130";"5.6377";"8.3929";"6.6830"
"464.1130";"5.6353";"8.3947";"6.6829"
"464.2130";"5.6328";"8.3963";"6.6829"
"464.3130";"5.6301";"8.3979";"6.6831"
"464.4130";"5.6276";"8.3996";"6.6830"
"464.5130";"5.6251";"8.4012";"6.6830"
"464.6130";"5.6224";"8.4029";"6.6829"
"464.7130";"5.6200";"8.4046";"6.6830"
"464.8130";"5.6174";"8.4062";"6.6829"
"464.9130";"5.6157";"8.4080";"6.6829"
"465.0130";"5.6127";"8.4096";"6.6829"
"465.1130";"5.6114";"8.4113";"6.6829"
"465.2130";"5.6087";"8.4130";"6.6829"
"465.3130";"5.6066";"8.4146";"6.6829"
"465.4130";"5.6047";"8.4163";"6.6830"
"465.5130";"5.6023";"8.4179";"6.6830"
"465.6130";"5.6008";"8.4196";"6.6830"
"465.7130";"5.5990";"8.4213";"6.6829"
"465.8130";"5.5965";"8.4229";"6.6829"
"465.9130";"5.5952";"8.4246";"6.6829"
"466.0130";"5.5940";"8.4263";"6.6829"
"466.1130";"5.5912";"8.4279";"6.6830"
"466.2130";"5.5902";"8.4296";"6.6829"
"466.3130";"5.5878";"8.4313";"6.6829"
"466.4130";"5.5850";"8.4329";"6.6830"
"466.5130";"5.5842";"8.4347";"6.6830"
"466.6130";"5.5817";"8.4363";"6.6829"
"466.7130";"5.5805";"8.4379";"6.6829"
"466.8130";"5.5792";"8.4397";"6.6831"
"466.9130";"5.5765";"8.4413";"6.6829"
"467.0130";"5.5755";"8.4430";"6.6829"
"467.1130";"5.5738";"8.4446";"6.6829"
"467.2130";"5.5714";"8.4463";"6.6830"
"467.3130";"5.5704";"8.4480";"6.6829"
"467.4130";"5.5680";"8.4496";"6.6830"
"467.5130";"5.5662";"8.4513";"6.6830"
"467.6130";"5.5635";"8.4529";"6.6831"
"467.7130";"5.5618";"8.4546";"6.6830"
"467.8130";"5.5601";"8.4563";"6.6831"
"467.9130";"5.5585";"8.4579";"6.6830"
"468.0130";"5.5567";"8.4596";"6.6830"
"468.1130";"5.5552";"8.4613";"6.6830"
"468.2130";"5.5538";"8.4629";"6.6830"
"468.3130";"5.5518";"8.4646";"6.6830"
"468.4130";"5.5509";"8.4663";"6.6830"
"468.5130";"5.5486";"8.4679";"6.6830"
"468.6130";"5.5476";"8.4696";"6.6830"
"468.7130";"5.5456";"8.4713";"6.6830"
"468.8130";"5.5439";"8.4729";"6.6830"
"468.9130";"5.5432";"8.4746";"6.6830"
"469.0130";"5.5404";"8.4763";"6.6830"
"469.1130";"5.5385";"8.4779";"6.6830"
"469.2130";"5.5373";"8.4796";"6.6830"
"469.3130";"5.5346";"8.4812";"6.6829"
"469.4130";"5.5335";"8.4829";"6.6830"
"469.5130";"5.5316";"8.4846";"6.6830"
"469.6130";"5.5291";"8.4863";"6.6829"
"469.7130";"5.5283";"8.4880";"6.6829"
"469.8130";"5.5257";"8.4896";"6.6829"
"469.9130";"5.5248";"8.4913";"6.6829"
"470.0130";"5.5228";"8.4930";"6.6829"
"470.1130";"5.5204";"8.4946";"6.6829"
"470.2130";"5.5181";"8.4963";"6.6829"
"470.3130";"5.5156";"8.4979";"6.6829"
"470.4130";"5.5133";"8.4996";"6.6829"
"470.5130";"5.5114";"8.5013";"6.6829"
"470.6130";"5.5086";"8.5029";"6.6830"
"470.7130";"5.5067";"8.5046";"6.6830"
"470.8130";"5.5053";"8.5063";"6.6830"
"470.9130";"5.5027";"8.5079";"6.6829"
"471.0130";"5.5013";"8.5096";"6.6829"
"471.1130";"5.4985";"8.5113";"6.6829"
"471.2130";"5.4964";"8.5129";"6.6831"
"471.3130";"5.4946";"8.5147";"6.6830"
"471.4130";"5.4925";"8.5163";"6.6830"
"471.5130";"5.4904";"8.5180";"6.6830"
"471.6130";"5.4881";"8.5196";"6.6830"
"471.7130";"5.4856";"8.5213";"6.6830"
"471.8130";"5.4846";"8.5230";"6.6830"
"471.9130";"5.4820";"8.5246";"6.6830"
"472.0130";"5.4798";"8.5263";"6.6830"
"472.1130";"5.4780";"8.5280";"6.6830"
"472.2130";"5.4756";"8.5296";"6.6830"
"472.3130";"5.4746";"8.5313";"6.6830"
"472.4130";"5.4719";"8.5329";"6.6830"
"472.5130";"5.4700";"8.5346";"6.6829"
"472.6130";"5.4685";"8.5363";"6.6829"
"472.7130";"5.4659";"8.5379";"6.6830"
"472.8130";"5.4649";"8.5396";"6.6829"
"472.9130";"5.4632";"8.5413";"6.6830"
"473.0130";"5.4621";"8.5429";"6.6829"
"473.1130";"5.4602";"8.5446";"6.6829"
"473.2130";"5.4593";"8.5463";"6.6831"
"473.3130";"5.4576";"8.5479";"6.6829"
"473.4130";"5.4565";"8.5497";"6.6829"
"473.5130";"5.4537";"8.5513";"6.6829"
"473.6130";"5.4528";"8.5529";"6.6829"
"473.7130";"5.4517";"8.5547";"6.6830"
"473.8130";"5.4490";"8.5562";"6.6830"
"473.9130";"5.4473";"8.5580";"6.6829"
"474.0130";"5.4460";"8.5596";"6.6830"
"474.1130";"5.4439";"8.5612";"6.6830"
"474.2130";"5.4429";"8.5630";"6.6829"
"474.3130";"5.4412";"8.5646";"6.6829"
"474.4130";"5.4404";"8.5663";"6.6829"
"474.5130";"5.4395";"8.5680";"6.6830"
"474.6130";"5.4378";"8.5696";"6.6830"
"474.7130";"5.4373";"8.5713";"6.6830"
"474.8130";"5.4358";"8.5730";"6.6829"
"474.9130";"5.4342";"8.5746";"6.6829"
"475.0130";"5.4336";"8.5763";"6.6829"
"475.1130";"5.4322";"8.5779";"6.6829"
"475.2130";"5.4311";"8.5796";"6.6829"
"475.3130";"5.4293";"8.5813";"6.6829"
"475.4130";"5.4279";"8.5829";"6.6830"
"475.5130";"5.4270";"8.5846";"6.6830"
"475.6130";"5.4246";"8.5863";"6.6829"
"475.7130";"5.4232";"8.5879";"6.6829"
"475.8130";"5.4221";"8.5896";"6.6829"
"475.9130";"5.4202";"8.5912";"6.6830"
"476.0130";"5.4194";"8.5929";"6.6830"
"476.1130";"5.4178";"8.5946";"6.6829"
"476.2130";"5.4149";"8.5962";"6.6830"
"476.3130";"5.4141";"8.5980";"6.6829"
"476.4130";"5.4114";"8.5996";"6.6829"
"476.5130";"5.4094";"8.6013";"6.6831"
"476.6130";"5.4088";"8.6030";"6.6830"
"476.7130";"5.4061";"8.6046";"6.6829"
"476.8130";"5.4047";"8.6063";"6.6830"
"476.9130";"5.4030";"8.6080";"6.6829"
"477.0130";"5.4011";"8.6096";"6.6829"
"477.1130";"5.4003";"8.6113";"6.6830"
"477.2130";"5.3982";"8.6129";"6.6829"
"477.3130";"5.3969";"8.6146";"6.6829"
"477.4130";"5.3957";"8.6163";"6.6829"
"477.5130";"5.3946";"8.6179";"6.6829"
"477.6130";"5.3929";"8.6196";"6.6829"
"477.7130";"5.3915";"8.6213";"6.6831"
"477.8130";"5.3896";"8.6229";"6.6830"
"477.9130";"5.3892";"8.6247";"6.6830"
"478.0130";"5.3871";"8.6263";"6.6829"
"478.1130";"5.3868";"8.6279";"6.6829"
"478.2130";"5.3863";"8.6297";"6.6828"
"478.3130";"5.3839";"8.6312";"6.6829"
"478.4130";"5.3831";"8.6329";"6.6829"
"478.5130";"5.3815";"8.6346";"6.6831"
"478.6130";"5.3786";"8.6362";"6.6829"
"478.7130";"5.3776";"8.6380";"6.6829"
"478.8130";"5.3758";"8.6396";"6.6829"
"478.9130";"5.3744";"8.6412";"6.6829"
"479.0130";"5.3731";"8.6430";"6.6829"
"479.1130";"5.3707";"8.6446";"6.6830"
"479.2130";"5.3694";"8.6463";"6.6829"
"479.3130";"5.3673";"8.6480";"6.6830"
"479.4130";"5.3655";"8.6496";"6.6829"
"479.5130";"5.3639";"8.6513";"6.6828"
"479.6130";"5.3606";"8.6530";"6.6829"
"479.7130";"5.3579";"8.6546";"6.6829"
"479.8130";"5.3555";"8.6563";"6.6828"
"479.9130";"5.3516";"8.6579";"6.6829"
"480.0130";"5.3497";"8.6596";"6.6829"
"480.1130";"5.3467";"8.6613";"6.6829"
"480.2130";"5.3430";"8.6629";"6.6830"
"480.3130";"5.3408";"8.6646";"6.6830"
"480.4130";"5.3361";"8.6662";"6.6830"
"480.5130";"5.3331";"8.6679";"6.6829"
"480.6130";"5.3293";"8.6696";"6.6829"
"480.7130";"5.3246";"8.6712";"6.6829"
"480.8130";"5.3222";"8.6730";"6.6830"
"480.9130";"5.3180";"8.6746";"6.6830"
"481.0130";"5.3141";"8.6762";"6.6829"
"481.1130";"5.3113";"8.6780";"6.6830"
"481.2130";"5.3076";"8.6796";"6.6829"
"481.3130";"5.3044";"8.6812";"6.6829"
"481.4130";"5.3011";"8.6830";"6.6829"
"481.5130";"5.2971";"8.6846";"6.6829"
"481.6130";"5.2942";"8.6863";"6.6829"
"481.7130";"5.2914";"8.6880";"6.6829"
"481.8130";"5.2876";"8.6896";"6.6830"
"481.9130";"5.2845";"8.6913";"6.6830"
"482.0130";"5.2812";"8.6929";"6.6829"
"482.1130";"5.2781";"8.6946";"6.6830"
"482.2130";"5.2748";"8.6963";"6.6829"
"482.3130";"5.2721";"8.6979";"6.6830"
"482.4130";"5.2692";"8.6996";"6.6830"
"482.5130";"5.2659";"8.7013";"6.6830"
"482.6130";"5.2632";"8.7029";"6.6830"
"482.7130";"5.2607";"8.7047";"6.6830"
"482.8130";"5.2567";"8.7063";"6.6830"
"482.9130";"5.2542";"8.7080";"6.6829"
"483.0130";"5.2521";"8.7097";"6.6829"
"483.1130";"5.2483";"8.7112";"6.6829"
"483.2130";"5.2462";"8.7130";"6.6829"
"483.3130";"5.2429";"8.7146";"6.6829"
"483.4130";"5.2397";"8.7162";"6.6829"
"483.5130";"5.2380";"8.7180";"6.6829"
"483.6130";"5.2341";"8.7196";"6.6829"
"483.7130";"5.2312";"8.7212";"6.6829"
"483.8130";"5.2292";"8.7230";"6.6831"
"483.9130";"5.2258";"8.7246";"6.6830"
"484.0130";"5.2226";"8.7263";"6.6830"
"484.1130";"5.2203";"8.7280";"6.6830"
"484.2130";"5.2172";"8.7296";"6.6830"
"484.3130";"5.2138";"8.7313";"6.6830"
"484.4130";"5.2108";"8.7329";"6.6831"
"484.5130";"5.2079";"8.7346";"6.6830"
"484.6130";"5.2045";"8.7363";"6.6830"
"484.7130";"5.2011";"8.7379";"6.6831"
"484.8130";"5.1985";"8.7396";"6.6830"
"484.9130";"5.1948";"8.7413";"6.6830"
"485.0130";"5.1917";"8.7429";"6.6829"
"485.1130";"5.1888";"8.7446";"6.6830"
"485.2130";"5.1848";"8.7462";"6.6829"
"485.3130";"5.1818";"8.7479";"6.6829"
"485.4130";"5.1791";"8.7496";"6.6829"
"485.5130";"5.1750";"8.7512";"6.6830"
"485.6130";"5.1723";"8.7530";"6.6830"
"485.7130";"5.1679";"8.7546";"6.6830"
"485.8130";"5.1639";"8.7562";"6.6829"
"485.9130";"5.1607";"8.7580";"6.6831"
"486.0130";"5.1571";"8.7596";"6.6829"
"486.1130";"5.1534";"8.7613";"6.6830"
"486.2130";"5.1506";"8.7630";"6.6830"
"486.3130";"5.1458";"8.7646";"6.6831"
"486.4130";"5.1432";"8.7663";"6.6829"
"486.5130";"5.1398";"8.7680";"6.6830"
"486.6130";"5.1358";"8.7696";"6.6830"
"486.7130";"5.1325";"8.7713";"6.6830"
"486.8130";"5.1291";"8.7729";"6.6829"
"486.9130";"5.1264";"8.7746";"6.6830"
"487.0130";"5.1236";"8.7763";"6.6830"
"487.1130";"5.1200";"8.7779";"6.6831"
"487.2130";"5.1184";"8.7796";"6.6829"
"487.3130";"5.1146";"8.7813";"6.6830"
"487.4130";"5.1124";"8.7829";"6.6830"
"487.5130";"5.1104";"8.7847";"6.6830"
"487.6130";"5.1060";"8.7862";"6.6830"
"487.7130";"5.1044";"8.7880";"6.6829"
"487.8130";"5.1019";"8.7896";"6.6829"
"487.9130";"5.0985";"8.7912";"6.6829"
"488.0130";"5.0972";"8.7930";"6.6829"
"488.1130";"5.0939";"8.7946";"6.6830"
"488.2130";"5.0908";"8.7962";"6.6829"
"488.3130";"5.0886";"8.7980";"6.6830"
"488.4130";"5.0851";"8.7996";"6.6830"
"488.5130";"5.0824";"8.8013";"6.6830"
"488.6130";"5.0800";"8.8030";"6.6829"
"488.7130";"5.0766";"8.8046";"6.6829"
"488.8130";"5.0749";"8.8063";"6.6830"
"488.9130";"5.0722";"8.8079";"6.6829"
"489.0130";"5.0702";"8.8096";"6.6830"
"489.1130";"5.0680";"8.8113";"6.6829"
"489.2130";"5.0651";"8.8129";"6.6829"
"489.3130";"5.0633";"8.8146";"6.6829"
"489.4130";"5.0606";"8.8163";"6.6829"
"489.5130";"5.0580";"8.8179";"6.6829"
"489.6130";"5.0561";"8.8196";"6.6829"
"489.7130";"5.0529";"8.8213";"6.6830"
"489.8130";"5.0509";"8.8229";"6.6830"
"489.9130";"5.0489";"8.8246";"6.6830"
"490.0130";"5.0452";"8.8262";"6.6830"
"490.1130";"5.0439";"8.8280";"6.6829"
"490.2130";"5.0421";"8.8296";"6.6829"
"490.3130";"5.0398";"8.8312";"6.6829"
"490.4130";"5.0384";"8.8330";"6.6830"
"490.5130";"5.0357";"8.8346";"6.6830"
"490.6130";"5.0335";"8.8362";"6.6829"
"490.7130";"5.0329";"8.8380";"6.6830"
"490.8130";"5.0302";"8.8396";"6.6830"
"490.9130";"5.0286";"8.8413";"6.6830"
"491.0130";"5.0268";"8.8430";"6.6830"
"491.1130";"5.0246";"8.8446";"6.6829"
"491.2130";"5.0233";"8.8463";"6.6829"
"491.3130";"5.0215";"8.8479";"6.6829"
"491.4130";"5.0200";"8.8496";"6.6829"
"491.5130";"5.0186";"8.8513";"6.6830"
"491.6130";"5.0161";"8.8529";"6.6830"
"491.7130";"5.0149";"8.8546";"6.6831"
"491.8130";"5.0124";"8.8563";"6.6831"
"491.9130";"5.0098";"8.8579";"6.6830"
"492.0130";"5.0089";"8.8596";"6.6830"
"492.1130";"5.0065";"8.8612";"6.6830"
"492.2130";"5.0053";"8.8629";"6.6829"
"492.3130";"5.0035";"8.8647";"6.6829"
"492.4130";"5.0006";"8.8662";"6.6830"
"492.5130";"4.9996";"8.8680";"6.6830"
"492.6130";"4.9973";"8.8696";"6.6829"
"492.7130";"4.9946";"8.8712";"6.6830"
"492.8130";"4.9931";"8.8730";"6.6829"
"492.9130";"4.9907";"8.8746";"6.6829"
"493.0130";"4.9888";"8.8763";"6.6829"
"493.1130";"4.9874";"8.8780";"6.6829"
"493.2130";"4.9837";"8.8796";"6.6829"
"493.3130";"4.9822";"8.8813";"6.6830"
"493.4130";"4.9798";"8.8830";"6.6830"
"493.5130";"4.9771";"8.8846";"6.6830"
"493.6130";"4.9757";"8.8863";"6.6830"
"493.7130";"4.9730";"8.8879";"6.6829"
"493.8130";"4.9719";"8.8896";"6.6829"
"493.9130";"4.9699";"8.8913";"6.6830"
"494.0130";"4.9673";"8.8929";"6.6830"
"494.1130";"4.9659";"8.8946";"6.6830"
"494.2130";"4.9633";"8.8963";"6.6829"
"494.3130";"4.9611";"8.8979";"6.6830"
"494.4130";"4.9593";"8.8996";"6.6829"
